movie_id,title,description,release_date,vote_avg,genres,actors,crew,keywords
12228,Inside Deep Throat,"In 1972, a seemingly typical shoestring budget pornographic film was made in a Florida hotel, ""Deep Throat,"" starring Linda Lovelace. This film would surpass the wildest expectation of everyone involved to become one of the most successful independent films of all time. It caught the public imagination which met the spirit of the times, even as the self appointed guardians of public morality struggled to suppress it, and created, for a brief moment, a possible future where sexuality in film had a bold artistic potential. This film covers the story of the making of this controversial film, its stunning success, its hysterical opposition along with its dark side of mob influence and allegations of the on set mistreatment of the film's star. In short, the combined events would redefine the popular appeal of pornography, even as more cynical developments would lead it down other paths.",2005-02-11,6.8,"History, Documentary","Dennis Hopper | Narrator (voice) | 0, Peter Bart | Himself | 1, Warren Beatty | Himself (archive footage) | 2, Carl Bernstein | Himself | 3","Brian Grazer | Producer, Ron Howard | Producer, Fenton Bailey | Director, Fenton Bailey | Producer, Randy Barbato | Director, Randy Barbato | Producer","usa, 1970s, sexual revolution, unsimulated sex"
22617,Dinner Rush,"Is it just another evening at the hugely popular Italian restaurant of proprietor and bookmaker Louis Cropa in New York? Anything but as tonight's guests include; a local police detective and his wife specially invited by the owner; on the balcony rival bookmaker gangsters from Queens who want to become partners in the restaurant; in the corner renowned food critic 'the food nymph' is her usual demanding self; and at the bar, seemingly unnoticed, is Ken. As the evening continues enter Duncan, inveterate gambler and sous-chef on-the-line in the frenetic kitchen downstairs, who acts as the catalyst that causes the evening to draw to its inevitable, explosive, deadly conclusion.",2000-09-01,7.1,"Drama, Action, Thriller","Danny Aiello | Louis Cropa | 0, John Rothman | Gary Lieberman | 1, Frank Bongiorno | Enrico Coventie | 2, Lexie Sperduto | Lucy Clemente | 3, Zainab Jah | Adrian | 4",Bob Giraldi | Director,
55561,Clockwatchers,Iris can best be described as a wallflower. She begins her first day as a temp for the nondescript Global Credit Association by waiting in a chair for two hours...,1997-01-01,5.6,"Drama, Comedy","Toni Collette | Iris Chapman | 0, Parker Posey | Margaret Burre | 1, Lisa Kudrow | Paula | 2, Alanna Ubach | Jane | 3, Helen FitzGerald | Cleo | 4",Jill Sprecher | Director,"independent film, woman director"
42889,The Virginity Hit,"Four guys, one camera, and their experience chronicling the exhilarating and terrifying rite of passage: losing your virginity. As these guys help their buddy get laid, they'll have to survive friends with benefits, Internet hookups, even porn stars during an adventure that proves why you will always remember your first time.",2010-09-10,4.6,Comedy,"Matt Bennett | Matt | 0, Zack Pearlman | Zack | 1, Jacob Davich | Jacob | 2, Justin Kline | Justin | 3, Krysta Rodriguez | Krysta | 4","Huck Botko | Director, Andrew Gurland | Director","loss of virginity, teenage boy, teen comedy, teenage sexuality, found footage, sex comedy, virginity"
10656,Subway,"Fred, a raffish safe blower, takes refuge in the Paris Metro after being chased by the henchmen of a shady businessman from whom he has just stolen some documents. While hiding out in the back rooms and conduits of the Metro, Fred encounters a subterranean society of eccentric characters and petty criminals. Despite being pursued by the henchmen, Fred finds the time to flirt with Héléna, blow a safe, rob a train, evade the hapless Metro police, and start a rock band",1985-04-10,6.3,"Action, Thriller","Isabelle Adjani | Héléna | 0, Christopher Lambert | Fred | 1, Richard Bohringer | Le fleuriste | 2, Michel Galabru | Commissaire Gesbert | 3, Jean-Hugues Anglade | Roller skater | 4","Luc Besson | Director, Luc Besson | Producer, François Ruggieri | Producer","paris, culture clash, subway, metropolis, blackmail, document, criminal, socialite, punk band"
24363,House of D,"An American artist living a bohemian existence in Paris, Tom Warshaw (David Duchovny) is trying to make sense of his troubled adult life by reflecting upon his extraordinary childhood.",2005-04-15,6.1,"Drama, Comedy","Robin Williams | Pappass | 0, David Duchovny | Tom Warshaw | 1, Anton Yelchin | Tommy | 2, Téa Leoni | Mrs. Warshaw | 3, Erica Tazel | Reader | 4","Richard Barton Lewis | Producer, Jane Rosenthal | Producer, Bob Yari | Producer, David Duchovny | Director","self-discovery, friendship"
24746,Six-String Samurai,"In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along.",1998-09-18,5.8,"Adventure, Action, Science Fiction","Jeffrey Falcon | Buddy | 0, Justin McGuire | The Kid | 1, Kim De Angelo | Mother | 2, Stephane Gauger | Death | 3, Clifford Hugo | Psycho | 4","Leanna Creel | Producer, Jeffrey Falcon | Producer, Lance Mungia | Director, Lance Mungia | Producer",independent film
325140,Hum To Mohabbat Karega,"Raju, a waiter, is in love with the famous TV reporter Greeta Kapoor. After a man is murdered, Kapoor shows up at Raju's door to ask him some questions - it turns out that Raju served the dead man his last supper, and the authorities hope that he might be able to help them. Raju lies and says that he was an eye witness, in order to spend more time with Kapoor. He gives the police a false description of the killer, but it matches his best friend Kutti, so soon Kutti is wanted by the police, and the Mafia, who is responsible for the killing, is after Raju.",2000-05-26,0.0,,,,
12109,It's All Gone Pete Tong,"Its All Gone Pete Tong is a comedy following the tragic life of legendary Frankie Wilde. The story takes us through Frankie's life from one of the best DJ's alive, through subsequent battle with a hearing disorder, culminating in his mysterious disappearance from the scene.",2004-09-12,7.1,"Drama, Comedy, Music","Paul Kaye | Frankie Wilde | 0, Kate Magowan | Sonja | 1, Neil Maskell | Jack Stoddart | 2, Beatriz Batarda | Penelope | 3, Pete Tong | Himself | 4","James Richardson | Producer, Allan Niblo | Producer, Michael Dowse | Director","disc jockey, loss of family, cocaine, comeback, recording studio, british, ibiza, based on true story, disabled"
27023,Saint John of Las Vegas,An ex-gambler is lured back into the game by a veteran insurance-fraud investigator.,2009-06-10,5.9,Comedy,"Steve Buscemi | John | 0, Romany Malco | Virgil | 1, Tim Blake Nelson | Ned | 2, Sarah Silverman | Jill | 3, John Cho | Smitty | 4",Hue Rhodes | Director,"independent film, aftercreditsstinger"
22913,24 7: Twenty Four Seven,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.",1997-08-31,6.3,"Drama, Comedy, Romance","Bob Hoskins | Alan Darcy | 0, Danny Nussbaum | Tim | 1, Bruce Jones | Tim's Dad (Geoff) | 2, Annette Badland | Tim's Mother (Pat) | 3, Frank Harper | Ronnie Marsh | 4","Shane Meadows | Director, Imogen West | Producer","transporter, sport, friends, nottingham"
273899,Stonewall,"""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement.",2015-09-18,5.2,Drama,"Jeremy Irvine | Danny | 0, Jonny Beauchamp | Ray / Ramona | 1, Jonathan Rhys Meyers | Trevor | 2, Ron Perlman | Ed Murphy | 3, Caleb Landry Jones | Orphan Annie | 4",Roland Emmerich | Director,stonewall riot
20653,Roadside Romeo,"This is the story of Romeo. A dude who was living the life. He had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. Until one day, the family he was the favourite pet of, decided to move and left him back, abandoned on the mean streets of Mumbai. Romeo is now faced with situations he has never been in before. He encounters four strays, who scare the daylights out of him. But soon, he smooth talks his way into their hearts and he makes friends. Then, Romeo finds love! He encounters the beautiful, ravishing Laila, the most beautiful girl he has ever seen - and he loses his heart to her at first sight. Finally, he encounters a villain! The dreaded Don of the area - Charlie Anna. The Don who everyone is scared of. So hop on to the adventure as Romeo, wins friendship, love and a new life - in spite of Charlie Anna and his gang!",2008-10-24,6.7,"Animation, Family, Foreign","Saif Ali Khan | Romeo | 0, Kareena Kapoor | Laila | 1, Javed Jaffrey | Charlie Anna | 2, Tanaaz Currim Irani | Mini | 3, Vrajesh Hirjee | Guru | 4",,
67373,This Thing of Ours,"Using the Internet and global satellites, a group of gangsters pull off the biggest bank heist in the Mafia's history.",2005-01-01,5.0,"Drama, Action, Thriller","James Caan |  | 0, Frank Vincent | Danny Santini | 2, Vincent Pastore | Skippy | 3, Louis Vanaria | Austin Palermo | 4",Danny Provenzano | Director,heist mafia internet
171759,The Lost Medallion: The Adventures of Billy Stone,A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time.,2013-03-01,5.6,"Adventure, Family","William Brent | Billy Stone | 0, Sammi Hanratty | Allie | 1, James Hong | Faleaka | 2, Alex Kendrick | Daniel | 3, Mark Dacascos | Cobra | 4",Bill Muir | Director,
206296,The Last Five Years,"In New York, a struggling actress and a successful writer sing about their failed marriage from two perspectives.",2014-11-03,5.5,"Drama, Comedy, Music, Romance","Anna Kendrick | Cathy Hiatt | 0, Jeremy Jordan | Jamie Wellerstein | 1, Natalie Knepp | Alise Michaels | 2, Bettina Bresnan | Heather Greenblatt | 3, Marceline Hugot | Linda Whitfield | 4","Richard LaGravenese | Director, Richard LaGravenese | Producer, Janet Brenner | Producer, Kurt Deutsch | Producer","wife, musical, marriage, divorce"
35219,The Missing Person,"Private detective John Rosow is hired to tail a man on a train from Chicago to Los Angeles. Rosow gradually uncovers the man's identity as a missing person; one of the thousands presumed dead after the 9/11 terrorist attacks on the World Trade Center. Persuaded by a large reward, Rosow is charged with bringing the missing person back to his wife in New York City.",2009-01-16,6.4,"Drama, Comedy, Thriller, Mystery","Michael Shannon | John Rosow | 0, Amy Ryan | Miss Charley | 1, Frank Wood | Harold Fullmer | 2, Linda Emond | Megan Fullmer | 3, John Ventimiglia | Hero Furillo | 4",Noah Buschel | Director,"detective, independent film, train, alcoholic, missing person"
28260,Return of the Living Dead 3,"Colonel Reynolds and his group of government scientists continue their work on re-animating the dead for military use. His son Curt uses a stolen security pass to sneak in with his thrill-seeking girlfriend Julie, with shocking, deadly results!",1993-10-01,5.9,"Horror, Comedy, Science Fiction, Romance","Melinda Clarke | Julie Walker | 0, J. Trevor Edmond | Curt Reynolds | 1, Kent McCord | Col. John Reynolds | 2, Sarah Douglas | Lt. Col. Sinclair | 3, James T. Callahan | Col. Peck | 4","Brian Yuzna | Director, Brian Yuzna | Producer, John Penney | Producer, Gary Schmoeller | Producer","gang, zombie"
7515,London,London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.,2005-02-10,6.1,"Drama, Action, Romance","Chris Evans | Syd | 0, Jessica Biel | London | 1, Joy Bryant | Mallory | 2, Jason Statham | Bateman | 3, Kelli Garner | Maya | 4","Bonnie Timmermann | Producer, Ash R. Shah | Producer, Hunter Richards | Director, Paul Davis-Miller | Producer","new york, celebration"
13075,Sherrybaby,"After serving time in prison, former drug addict Sherry Swanson returns home to reclaim her young daughter from family members who have been raising the child. Sherry's family, especially her sister-in-law, doubt Sherry's ability to be a good mother, and Sherry finds her resolve to stay clean slowly weakening.",2006-09-08,6.3,Drama,"Maggie Gyllenhaal | Sherry Swanson | 0, Michelle Hurst | Dorothy Washington | 1, Sandra Rodríguez | Desi | 2, Danny Trejo | Dean Walker | 3, Brad William Henke | Bobby Swanson | 4","Marc Turtletaub | Producer, Laurie Collyer | Director, Lemore Syvan | Producer","independent film, mother daughter relationship, woman director"
